id,distance,g1_id,g1_mag,g1_rad,g1_z,g1_type,g2_id,g2_mag,g2_rad,g2_z,g2_type,g1_flux,g2_flux,g1_flux_b2f,g2_flux_b2f,g1_flux_sex,g2_flux_sex,g1_flux_b2m2f,g2_flux_b2m2f,detection,g1_sex_mag,g2_sex_mag
2998,13.601470999999998,143617,20.506466,6.082057,0.643,disk,37827,18.892897,5.020065,0.3615,sphd,151.84958173320098,671.1833895012418,162.96463,804.8271,86.31837463378906,855.3178100585938,160.74399,930.3746,3,20.829741864922642,18.339681211691374
2999,8.544004,115854,21.912317,2.237239,1.07,sph,155551,20.765894,18.168236,0.27,irr,41.59807178147749,119.57555354337327,45.169495,115.83143999999999,,102.98567962646484,30.663147,123.41605,1,,20.638057901625068
3000,8.062258,115854,21.912317,2.237239,1.07,sph,133387,22.648481,6.443518,1.0,disk,41.59807178147749,21.115802922446306,33.052032000000004,28.052046,,46.48594665527344,37.235886,24.583342,1,,21.501695801244395
3001,6.403124,113439,22.332907,11.341094,0.97,disk,5814,21.316454,1.937947,0.68,sphd,28.23821236450491,72.01424302852044,30.069172,73.69751,2.001296281814575,81.45733642578125,29.059116,77.16091999999998,2,24.916721528744365,20.892674487543108
3002,3.605551,12007,22.578754,1.266514,1.24,sph,9352,22.331423,3.312418,0.8,sphd,22.516371213916262,28.27683515201548,25.70510100000001,24.148737,,39.30703353881836,25.753061,26.769127,1,,21.683824326746823
3003,4.242641000000001,130197,20.385414,7.804292,1.44,sphd,177557,21.585121,1.090117,0.5797,sph,169.7596221859001,56.227865848673936,168.0255,42.01733,174.05731201171875,,172.26158,50.127506,0,20.06826931906129,
3004,20.0,155742,21.624294,6.632298,0.67,disk,183207,21.009567,6.991914,1.33,sphd,54.23534411076416,95.53735204093182,51.54773,106.57916000000002,51.26646041870117,61.46892166137695,54.038715,97.64626,2,21.395416666107025,21.198361013912574
3005,17.029386,65570,22.801733,6.5975410000000005,1.297,irr,135934,20.891582,8.944844999999997,1.14,irr,18.33609287254613,106.50431414630859,18.892263,101.17418,8.614338874816895,2.4351754188537598,20.77573,105.10966,3,23.33194511940422,24.70367437185623
3007,7.81025,4443,21.43194,1.963534,0.9,sph,46252,20.334265,6.481209,0.733,sph,64.74764844529996,177.94836416615243,65.50650999999999,173.83928,61.27628707885742,105.15399169921875,62.034176,176.34222,2,21.201768894584855,20.615435591561127
3008,17.117243,68570,21.528053,5.049924,0.3836,sphd,143516,20.834152,22.746141,0.1906,disk,59.26234057387478,112.2895134391519,48.651154,106.1007,43.86928176879883,88.38844299316406,58.818584,105.14139,2,21.56459868959744,20.804011290872708
3009,12.041595,154582,21.497276,3.377536,1.2701,sphd,163227,22.583149,6.893671,0.34,disk,60.96626647607349,22.425410417134668,66.182755,21.810192,47.437828063964844,15.186177253723145,64.54753000000001,22.628946,2,21.479688008290996,22.71637883831097
3010,14.422204999999998,143103,22.65242000000001,5.32345,0.5673,irr,133387,22.648481,6.443518,1.0,disk,21.0393345760145,21.115802922446306,19.47883,23.518068,12.855664253234863,14.027449607849121,20.560444,22.731787,2,22.897263696023938,22.802553206948428
3011,5.830952,73757,19.74778,2.456475,0.5660000000000001,sph,141267,21.361822,4.158153,0.8903,sphd,305.413338262228,69.06709663397773,288.54812999999996,91.60767,343.7708435058594,,291.05844,88.97709,0,19.32932740057587,
3012,5.0,30495,22.517527,2.4061470000000003,1.0,sph,62932,22.121319,4.596845,1.298,sphd,23.82260226767715,34.31408320408956,21.944038,30.036978,14.06372356414795,26.548479080200195,21.543554,31.765333,2,22.79974919664295,22.109900884761025
3013,10.440307,119333,22.027925,6.022553,0.48,disk,178281,21.377747,4.350035,1.18,sphd,37.39641752810082,68.0614504406273,35.97774000000001,69.551315,27.210693359375,53.572139739990234,40.84248,62.486546,2,22.083150979406355,21.347652517504855
3014,13.038405,101978,19.609724,5.8196900000000005,0.64,sph,138794,20.3323,10.061411,1.0155,sphd,346.8250040343914,178.27071239923177,344.73007,172.53513999999996,311.20379638671875,106.90621948242188,344.92734,169.805,2,19.43738778418863,20.59749257027263
3016,6.7082039999999985,114041,21.827717,5.024702,0.5353,disk,146616,22.43457,1.994235,1.45,sph,44.96899689015261,25.71413975842659,45.59849000000001,24.378109,41.08734893798828,16.451311111450195,44.25665,24.86965,2,21.635729699093183,22.629498711492094
3017,17.0,18237,22.781054,6.957674000000001,0.34,irr,16406,22.594435,5.736945,1.09,disk,18.688670196726388,22.193510346340016,17.26312,22.79468,8.83063793182373,15.425599098205566,17.813076000000006,21.261316,2,23.30501980383539,22.69939489968053
3018,9.899495,67185,20.29137,4.54776,0.685,sphd,135902,21.387886,4.850944,0.937,irr,185.11942813450455,67.42882626977665,205.06963000000002,56.28399,167.10659790039062,49.15604019165039,200.13141,59.901947,2,20.112516006098915,21.44105777338283
3019,14.56022,3725,20.371702,8.303512,0.6709999999999999,sphd,176362,20.661781,5.6802150000000005,0.8190000000000001,sphd,171.91714884547784,131.60960934010242,168.3308,137.49408,125.30158233642578,110.02580261230469,166.79381999999995,139.19193,2,20.425108611508257,20.566263636693876
3020,6.082763,112019,21.878065,3.402838,1.21,sphd,146571,22.762762,5.549468,1.2,irr,42.93129609308431,19.00619584325223,46.237595,16.254076,45.63197326660156,,46.5342,15.973201,0,21.521826876486774,
3021,13.341664000000002,165328,22.227751,8.466353,1.2824,irr,62932,22.121319,4.596845,1.298,sphd,31.109970550890587,34.31408320408956,31.225101000000002,33.782475,19.285682678222656,29.208431243896484,31.024446,32.99377,2,22.456912458220224,22.00622941982348
3022,14.317821,30029,22.010464,6.3164989999999985,0.89,irr,165923,22.292124,5.748229,1.2847,irr,38.00269533720144,29.31908415138105,40.728115,27.191488,26.88620948791504,26.10106658935547,38.274525,26.969294,2,22.0961760545496,22.128354363416076
3023,30.47950100000001,11726,19.536612,14.823709,0.89,sphd,146225,19.544067,9.747964,0.6393,irr,370.98401748593096,368.4454519425868,386.76657,360.17132999999984,241.1534881591797,340.0701904296875,353.39203,357.54794,2,19.714266129634872,19.341078588495808
3024,14.035669,6905,21.218443,3.991091,0.64,sphd,110006,22.413542,5.455192,1.47,irr,78.8175262373179,26.21701243153479,75.744484,27.04836,60.32951354980469,18.10016441345215,77.16306999999998,25.268171,2,21.218675441204567,22.52579370046092
3025,8.062258,142425,21.987925,6.093497,0.4399,sphd,59452,21.83304200000001,2.483623,1.2209999999999999,sph,38.79984583519936,44.74898612703089,34.710196999999994,46.24232,19.96434783935547,44.354103088378906,35.81016,46.422382,2,22.419362180039652,21.55266549616365
3027,10.440307,154582,21.497276,3.377536,1.2701,sphd,44693,20.665892000000003,9.883913,0.84,irr,60.96626647607349,131.11222876948872,62.298545999999995,138.04388,,164.1861114501953,58.74146,132.22799999999998,1,,20.13165895689113
3028,13.341664000000002,29412,21.311361,6.260822,0.87,irr,160705,22.843126,6.210324,1.36,irr,72.35284287306017,17.65019874500771,65.578804,20.059954,64.68804168701172,4.6632914543151855,62.787777,24.15399,2,21.142939990343166,23.99826860105645
3029,5.656854,105222,20.23682,8.158247,0.632,sphd,107066,21.706186,1.735132,1.37,sph,194.6578848379401,50.29509120108502,189.05865,59.912758,51.28656768798828,157.13340759277344,187.0677,58.905987,2,21.3949909119206,20.17932867822184
3030,10.440307,137977,21.106289,4.026228,0.6555,sphd,48337,20.165277,9.756341,0.578,sphd,87.39455996146576,207.91661691934104,86.13781,198.71878,66.74411010742188,181.41775512695312,84.656525,200.44894,2,21.108967632425568,20.023300528356316
3031,6.0,95196,21.483248,4.882631,1.311,sphd,99137,21.472589000000006,1.887317,1.158,sph,61.759077459231605,62.368370876771095,59.237938,62.01208000000001,15.513114929199219,87.67041015625,61.14185300000001,62.06504399999999,2,22.693252475044098,20.812867404106363
3032,12.806248,112287,19.936935,10.785719,0.62,sphd,178281,21.377747,4.350035,1.18,sphd,256.58189008620684,68.0614504406273,259.04102,64.901535,178.3256072998047,68.27467346191406,249.91754,73.61222,2,20.041965720714508,21.08435092072151
3035,13.453624,97610,22.834682,5.010222,1.31,irr,123954,22.627178,7.019147,1.39,sphd,17.788003244850547,21.534202862595052,18.390929999999997,16.93207,13.407273292541504,8.964848518371582,18.62582,21.19765,2,22.851648844784258,23.288642611096982
3036,22.825424,142615,22.831669,6.09508,0.7999,irr,135699,22.865505,6.071238,0.5179,irr,17.83743485431375,17.290119703279725,19.54639,17.51868,13.766861915588379,11.586344718933105,19.348942,19.867733,2,22.822912609063486,23.0101338861004
3037,7.071068,144323,19.612341,10.635217,0.6802,sphd,38168,21.281649,2.196117,0.71,sph,345.9900424245492,74.36017445651845,328.7037,88.47606999999998,286.7251892089844,46.169708251953125,333.6353,88.51609,2,19.52633537999929,21.509107174406598
3038,6.7082039999999985,138731,19.552343,15.224025,0.0787,disk,99137,21.472589000000006,1.887317,1.158,sph,365.6476612993364,62.368370876771095,362.38757000000004,75.42093,386.138916015625,,398.72067,48.446743,0,19.20314106729994,
3039,17.888544,137581,21.359064,7.592322,1.0162,irr,175800,21.700994,8.803291999999997,1.11,irr,69.24276471560358,50.536178747789535,65.482376,55.312298,67.47003173828125,31.288326263427734,73.006935,44.78422,2,21.097222713875247,21.931544170913632
3042,10.29563,35914,22.02812,9.658792,0.74,irr,36513,21.493504,2.596885,0.93,sph,37.3897016733926,61.17844019199506,37.3704,62.338387,,69.9668960571289,38.38878,60.717213,1,,21.057768480689205
3043,44.181444,131943,20.500801,11.611775,1.0158,sphd,170867,20.342005,16.980909,0.63,irr,152.64395146346675,176.68431618216957,153.90881000000005,173.78668000000005,107.53681945800781,120.98731994628906,160.7199,137.62283,2,20.591107031239755,20.46315035862872
3044,9.433981,85128,21.72147600000001,8.527949000000001,1.102,disk,36376,22.572647,7.314780000000002,0.71,disk,49.59176895534673,22.64337713618769,46.807922,21.290342000000006,34.45474624633789,18.465984344482422,46.08675,21.839682,2,21.826877360616233,22.504068842428552
3045,7.81025,66333,22.68948,17.287982999999997,1.38,irr,46897,20.885588,2.346951,1.018,sph,20.333306164568683,107.09391617633965,21.637892,102.68683,3.829284906387329,98.59280395507812,22.530733,99.97636,2,24.212205800199754,20.68538695495551
3046,8.246211,158832,22.084591,2.17765,1.3022,sph,168980,22.161861,7.427171,1.3159999999999998,sphd,35.494707365186045,33.056403420216085,31.396241999999997,31.388132000000002,30.393966674804688,14.067883491516113,38.664097,26.635347,2,21.96303154261354,22.79942809278445
3047,19.697716,170867,20.342005,16.980909,0.63,irr,90587,21.080425,11.026972,0.6829999999999999,disk,176.68431618216957,89.50143530311811,179.75845,76.78245,109.64704132080078,103.21771240234375,156.07497,98.40899,2,20.570007706714573,20.635614425896428
3048,33.24154,107040,22.286184,9.209888,0.99,irr,131943,20.500801,11.611775,1.0158,sphd,29.479926744651532,152.64395146346675,34.042217,154.03699,17.818166732788086,98.74726867675781,30.606958,155.43767,2,22.54284245372078,20.683687270013685
3049,17.720045000000006,183129,22.059162,8.202371000000001,1.36,irr,10035,20.233809,6.184983,0.6,sphd,36.33583962163196,195.19846583468868,41.386734000000004,188.68778999999998,16.190418243408203,176.9187774658203,38.220562,193.06647,2,22.64685483017677,20.050565175823387
3050,10.049876,65658,21.75252,6.726495,0.32,sphd,182471,21.802906,5.171255,1.17,irr,48.193891990037955,46.008449749654595,52.795745999999994,41.807926,31.608806610107422,41.06639099121094,53.68117,40.04331,2,21.920479751577012,21.6362836556655
3051,14.0,96620,22.197632,13.716163,0.56,irr,36596,21.983553,3.9576910000000014,0.34,sphd,31.98506222882997,38.956398522440665,22.398003,43.724686,5.065770149230957,35.199684143066406,24.619406,40.554276,2,23.90838629869356,21.803653083885553
3052,8.062258,183762,20.548914,6.298838,1.04,sphd,116065,21.314638,2.438067,0.63,sph,146.0274158980539,72.13479468292253,156.06523,66.65517,104.44075012207031,57.97817611694336,154.88818,70.66701,2,20.62282504403996,21.261838627109594
3053,10.630146,117868,21.398754,4.411821,0.61,sphd,50349,21.688562,10.109707,0.62,irr,66.75724415320127,51.11815847146738,57.139584,60.694324,95.3967514038086,0.6826779246330261,69.23231,48.128513,2,20.7211660357613,26.084460351136038
3054,7.28011,186449,19.305529,5.1738050000000015,0.25,sphd,102027,20.067772,5.691506,0.6522,sphd,458.97433365975456,227.45275418889923,479.9814,202.5386,459.49249267578125,135.79095458984375,459.6634,216.62329,2,19.014303949628935,20.33782289661439
3056,8.062258,171418,22.737436,12.332806,0.8859,irr,185022,21.960781,2.049601,1.224,sph,19.45474756544845,39.7820904056745,22.964535,38.772106,43.2537841796875,,22.512768,41.134052,0,21.579939727638738,
3057,13.928388,123476,21.520399,3.485527,0.81,sphd,141914,20.048908,8.227572,0.5565,sphd,59.68159208556261,231.4391363459125,63.925957,225.9232,53.019004821777344,181.05348205566406,64.43551,216.92827000000003,2,21.35892107082016,20.025482795827468
3058,20.396078,130511,22.564011,7.595483,1.29,irr,94212,21.085846,5.631355,0.49,sphd,22.824201880028877,89.05567505301022,22.594013,94.04907,14.462952613830566,71.41793823242188,21.502388,93.22758,2,22.769357591774945,21.03548172907158
3059,5.656854,31155,20.709429,10.148602,0.91,disk,139917,21.912973,1.737738,1.43,sph,125.95876679338623,41.5729458873184,129.43948,43.21594,141.2075653076172,,121.41523,45.191143,0,20.29535508747157,
3060,18.027756,123722,19.359144,10.40549,0.66,sphd,127257,20.337984,4.847094,0.59,sph,436.86011926517614,177.3398758119886,480.52237,171.53143,334.0325622558594,153.15472412109375,464.63898,175.52264,2,19.360527987770958,20.207174006642703
3061,10.440307,149484,20.002939,7.253889999999997,0.7092,sphd,36895,21.213791,2.798284,0.95,sph,241.4484379063536,79.15595628745783,238.53725,86.61194,163.69918823242188,80.27549743652344,247.60353,83.00899,2,20.1348836855119,20.90854248649123
3062,3.605551,107066,21.706186,1.735132,1.37,sph,125269,21.977432,2.223492,0.91,sph,50.29509120108502,39.17664127930918,52.418068,36.91344,,72.64261627197266,57.09408000000001,32.982075,1,,21.0170213070042
3063,19.849433,138731,19.552343,15.224025,0.0787,disk,65471,21.356504,5.758224,1.16,sph,365.6476612993364,69.40622119699428,368.83282,78.25573,332.189697265625,48.10273742675781,364.937,77.67399,2,19.36653460287587,21.464575520317638
3064,15.556349,26000,22.495058,10.885433,0.03,irr,166502,21.787247,7.915841,0.6824,disk,24.320740842688274,46.676813470563914,16.24271,42.91962,9.525091171264648,36.12464141845703,16.647844,41.93101,2,23.22282714674565,21.7754911378036
3066,17.204651000000002,55736,22.723368,8.609453,1.018,irr,18060,21.853182,4.863411,0.29,sphd,19.708464980296096,43.926560617203606,20.335583,44.023624,10.830015182495117,30.182493209838867,18.653355,47.989044,2,23.08342733635239,21.97061222099746
3067,17.888544,8713,19.786671,6.354464,0.76,sphd,173761,21.327791,5.490257,0.9701,sphd,294.6670667799551,71.26619962140627,280.7499,76.08684000000002,248.82118225097656,56.43423080444336,283.1525,72.92267,2,19.680281626842813,21.291143474974035
3068,24.083189,29412,21.311361,6.260822,0.87,irr,180335,21.766396,6.678874,1.18,irr,72.35284287306017,47.58188028709461,76.30175,46.707436,54.7241325378418,37.0539436340332,74.943184,46.548298,2,21.324552784862135,21.747913908661353
3069,6.082763,123182,22.811184,5.406732,0.66,disk,177280,21.668463,2.2545900000000003,0.9539,sph,18.17717548599473,52.073263939357616,19.983118,50.12497000000001,,54.02083206176758,18.774197,51.313816,1,,21.33859682707212
3070,23.345235,123954,22.627178,7.019147,1.39,sphd,75712,21.675051,7.89142,1.35,irr,21.534202862595052,51.758251911257716,19.617373,63.59048000000001,9.378328323364258,45.87515640258789,22.418003,62.086727,2,23.239686418081906,21.516056105233012
3071,8.485281,73757,19.74778,2.456475,0.5660000000000001,sph,176362,20.661781,5.6802150000000005,0.8190000000000001,sphd,305.413338262228,131.60960934010242,313.52487,131.41116,351.8316955566406,42.81211471557617,308.89978,128.6104,2,19.304162596780703,21.59108329886654
3072,15.556349,31343,21.140162,9.626027,0.5611,disk,182471,21.802906,5.171255,1.17,irr,84.71010108747114,46.008449749654595,80.61209000000002,46.462814,67.68984985351562,40.04790115356445,81.37018,46.77953,2,21.093691123083858,21.663550599156007
3074,9.219544,141067,21.487225,4.1961309999999985,1.031,sphd,154582,21.497276,3.377536,1.2701,sphd,61.53327071248786,60.96626647607349,59.778404,62.92293000000001,46.744178771972656,53.56990051269531,62.780834,60.540325,2,21.495681164364875,21.34769790044024
3075,5.656854,144399,22.535004,5.396987,1.3685,irr,147033,22.165071,3.977193,0.9134,sphd,23.442201788777126,32.95881585769609,23.807772,31.412253999999997,,44.52781295776367,25.028677,30.988764,1,,21.548421588227434
3076,24.839485,18237,22.781054,6.957674000000001,0.34,irr,134297,22.3885,9.89983,1.37,disk,18.688670196726388,26.828722906666666,17.224031,26.549028000000003,9.033060073852539,13.903124809265137,18.020803,27.102015,2,23.280412753768026,22.812218946324705
3077,12.369317,33829,21.718691,3.910805,1.22,sph,186942,20.69648,5.910951,1.2917,sphd,49.719139087261325,127.4700041651564,40.915665000000004,138.03421,32.55377960205078,86.79645538330078,45.415432,128.35823,2,21.88849645283769,20.823745025736937
3078,26.0,55736,22.723368,8.609453,1.018,irr,131701,22.170256,7.372717999999999,0.99,disk,19.708464980296096,32.801794237784385,24.022108,31.397299,12.776567459106445,22.28321647644043,23.333403,31.447165,2,22.903964519160912,22.300055301570435
3079,13.038405,116770,22.17312,9.230534,0.43,irr,37436,22.500406,7.355764999999999,1.04,irr,32.71538232481265,24.201238968187532,34.746624,25.184986,15.289468765258789,23.491926193237305,35.029709999999994,22.677387,2,22.70901900987089,22.24270343072545
3080,14.142136,168176,20.046576,4.946642,0.2098,sphd,139549,20.893099,6.952876,0.9617,sphd,231.9367674405888,106.35560930901251,226.10938,105.33456399999999,220.96844482421875,72.57276916503906,231.05394,111.64405,2,19.809174352180673,21.01806576298131
3083,17.0,160705,22.843126,6.210324,1.36,irr,178281,21.377747,4.350035,1.18,sphd,17.65019874500771,68.0614504406273,18.726904,65.93547,9.753493309020996,47.40062713623047,18.568222,65.36961,2,23.19709952405817,21.480539780835752
3084,20.024984,171418,22.737436,12.332806,0.8859,irr,74891,22.870998,6.381037,0.7846,disk,19.45474756544845,17.202865744124946,19.080835,16.778631,5.498961925506592,14.612164497375488,17.957556,19.216639,2,23.819298218343782,22.758213618336804
3085,18.439089000000006,127811,22.8729,8.24721,1.16,irr,90587,21.080425,11.026972,0.6829999999999999,disk,17.17275602888971,89.50143530311811,18.799849,86.29329,9.93441104888916,74.09397888183594,18.484035,84.53831,2,23.177144686206546,20.99554270692887
3087,4.123106,163591,22.462381,1.394262,0.84,sph,147033,22.165071,3.977193,0.9134,sphd,25.063839453042306,32.95881585769609,29.325006,27.551481,,44.126136779785156,27.809048,31.107557,1,,21.55826023285855
3088,9.055385,10035,20.233809,6.184983,0.6,sphd,17018,19.648802,2.608557,0.33,sph,195.19846583468868,334.5639939386275,209.8023,329.34622,104.51628112792969,354.45343017578125,185.9384,343.4318,2,20.622040129067496,19.296102041161767
3090,15.811388,165004,20.388798,9.361501,0.35,irr,67185,20.29137,4.54776,0.685,sphd,169.23134262257628,185.11942813450455,179.25784,191.81828000000002,114.48912811279297,196.8727264404297,147.88853,209.19144,2,20.523089379921508,19.93453611057949
3091,8.062258,136899,19.775274,7.778869999999999,1.1394,sph,101782,21.038242,2.58595,1.3,sph,297.7764855954725,93.04717669753263,296.1221,81.91771,227.7271270751953,69.586181640625,299.36212,83.246216,2,19.776463081813603,21.06369248405715
3093,6.082763,176362,20.661781,5.6802150000000005,0.8190000000000001,sphd,37758,21.695005,4.72901,0.99,irr,131.60960934010242,50.81571024052355,145.76672,35.26348,151.0690155029297,,140.83248999999995,37.723743,0,20.222061502553696,
3094,24.16609200000001,181549,22.383236,6.163812,1.1673,irr,116770,22.17312,9.230534,0.43,irr,26.959113056983607,32.71538232481265,28.210924,32.21642,20.036956787109375,17.107093811035156,29.14905,30.424807,2,22.415420596099644,22.587059407624807
3096,6.7082039999999985,170707,22.354437,1.995309,1.1333,sph,150735,20.828709,11.037903,1.1405,sphd,27.683767933772675,112.85385530423314,60.525234,73.77773,53.9443473815918,58.80105209350586,27.683521,109.338356,2,21.34013514156752,21.24653725818056
3097,9.0,33829,21.718691,3.910805,1.22,sph,162608,22.851246,5.4896980000000015,1.2613,irr,49.719139087261325,17.518688883201772,39.895396999999996,23.194801000000002,,47.004669189453125,44.543613,23.058672,1,,21.489647498644985
3098,8.062258,143103,22.65242000000001,5.32345,0.5673,irr,154582,21.497276,3.377536,1.2701,sphd,21.0393345760145,60.96626647607349,17.67322,60.14671,,64.13540649414062,19.476408,60.68941,1,,21.152255370828982
3099,9.219544,133915,20.830662,2.7470830000000004,1.2674,sph,46252,20.334265,6.481209,0.733,sph,112.65103857165118,177.94836416615243,122.15555,160.96378,107.41631317138672,101.9052963256836,122.561775,157.98636000000005,2,20.592324394768188,20.649508109531425
3100,10.77033,176849,22.620638,8.307879,0.39,disk,104537,22.59324800000001,4.2442470000000005,0.83,sphd,21.664306933273235,22.217787055790506,21.3693,20.191492,10.558563232421875,20.621479034423828,21.595913,21.296366,2,23.110987937148373,22.38420047257632
3101,6.7082039999999985,149027,21.687496,5.61229,0.9144,disk,126329,21.860516,2.041842,1.4,sph,51.16837206493278,43.63084258247263,47.22213,43.63323,,78.29088592529297,48.750328,42.55228,1,,20.935721981277126
3102,6.403124,15412,21.146975,7.395722,0.409,disk,110029,20.932903,1.604221,0.81,sph,84.18020906471085,102.52712987810452,82.42614,105.85923999999999,159.77456665039062,,80.81529,102.12127,0,20.161230879239618,
3104,22.022716,35629,22.126854,8.247622999999999,1.27,irr,163548,20.720341,13.155812,1.2,sphd,34.13959777108955,124.69918067666029,32.356865,114.637054,25.75994300842285,65.42923736572266,33.144314,105.18425,2,22.142637755372455,21.130570354373635
3105,23.345235,131701,22.170256,7.372717999999999,0.99,disk,82120,22.451473,9.411948,0.7337,disk,32.801794237784385,25.316915962457013,30.505865000000004,26.610643,22.27488899230957,17.688560485839844,28.049177,26.967812,2,22.30046112901869,22.55076877251573
3106,28.79236,118138,22.24728,7.760519,1.01,irr,166745,22.499611,12.677938,0.25,disk,30.55540186925843,24.218966138549572,33.53467,22.61494,17.14031219482422,11.829972267150879,31.11657,24.115805,2,22.584953180178108,22.987540683704363
3107,7.211103,155414,22.756733,4.0483730000000016,1.2676,sphd,125269,21.977432,2.223492,0.91,sph,19.112029188029197,39.17664127930918,18.859035000000002,40.00861,,44.72317123413086,18.698147,40.805244,1,,21.54366852260654
3108,15.132746,72644,21.414198000000006,7.660083999999999,1.296,irr,35226,21.228291,10.966183,1.25,sphd,65.81438084722282,78.1058566471642,70.38345,65.11101500000001,59.15886688232422,38.01486587524414,71.39806,63.85626,2,21.23995038247331,21.720116343650957
3110,11.18034,114730,21.940989,7.727952,0.7,disk,11520,22.896645,4.730544,0.33,disk,40.51393248266585,16.801265702729285,42.99825300000001,16.479532,33.39811706542969,10.3125581741333,38.37693400000001,18.961796,2,21.86069504338613,23.136583971345335
3111,16.278821,165004,20.388798,9.361501,0.35,irr,157572,21.54952,6.975905,0.8807,sphd,169.23134262257628,58.102122810678146,180.34766000000002,50.733707,154.1879119873047,34.18449020385742,169.36655,50.35111,2,20.199874181844148,21.835427230963354
3112,10.0,84412,20.989422,4.024987,1.06,sph,35629,22.126854,8.247622999999999,1.27,irr,97.3265211090946,34.13959777108955,99.67907,30.909909999999996,97.08821105957031,3.0712146759033203,88.64405,34.76296,3,20.702083752794454,24.451724563987018
3113,11.401754,155414,22.756733,4.0483730000000016,1.2676,sphd,136296,22.257179,7.071609,0.8003,disk,19.112029188029197,30.27808473190363,18.674454,31.930970000000002,13.33682632446289,24.408906936645508,19.406374,28.761236,2,22.857368760710166,22.201129171081384
3114,10.816654,74891,22.870998,6.381037,0.7846,disk,76150,21.96644,3.755497,1.4,irr,17.202865744124946,39.575280343321694,17.739388,36.919567,,42.14396667480469,17.459553,37.389214,1,,21.60816147533757
3115,12.083046,180156,20.927538,3.2904760000000004,1.0953,sph,77566,20.279661,4.187653,0.736,sph,103.03500582865351,187.12663156519986,104.44481,180.87842,83.30033111572266,147.9754180908203,111.17313,180.01553,2,20.868383180713362,20.244526060738988
3116,16.278821,139549,20.893099,6.952876,0.9617,sphd,1098,22.642555,4.69741,0.63,sphd,106.35560930901251,21.231369078013948,112.78308,20.37482,70.73946380615234,19.710023880004883,113.883255,21.340395,2,21.04584559097916,22.43328212385897
3117,7.211103,145009,21.94521,3.997013,1.07,sphd,43682,22.389105,5.493874,0.9993,irr,40.35673285767097,26.813777420039465,42.16301,24.695288,,52.81886672973633,32.887184000000005,29.162748,1,,21.36302730289572
3119,15.231546,181400,21.689114,4.4090669999999985,0.91,sphd,107040,22.286184,9.209888,0.99,irr,51.092176053641005,29.479926744651532,49.719566,35.19852,46.12858581542969,14.20191478729248,49.851246,33.10696,2,21.51007464886681,22.789132743709047
3120,12.0,151063,21.48535,4.175627,0.58,sphd,172738,21.937317,6.7145470000000005,1.11,irr,61.63962671510961,40.651184064851435,60.198822,42.73225,62.41611862182617,23.018964767456055,62.514263,38.30221,2,21.18175810413722,22.264785529512203
3122,29.832868,173485,22.369398,11.179419,0.54,disk,173485,22.369398,11.179419,0.54,disk,27.304913181862467,27.304913181862467,25.733385000000002,27.060015000000003,17.36664390563965,17.905967712402344,27.18021,26.132225,2,22.57071025153426,22.53750550737865
3123,6.7082039999999985,39824,21.565615,1.686506,0.948,sph,175837,22.423967,9.980959,1.33,irr,57.247167060502996,25.966487119353303,60.63196,20.055386,,66.0534896850586,62.90434000000001,19.037807,1,,21.120260582862862
3124,6.082763,110006,22.413542,5.455192,1.47,irr,152098,22.477684,2.0682720000000003,0.6335,sph,26.21701243153479,24.71305296767761,27.106726000000002,24.183672,,40.1678466796875,26.336918,23.720133,1,,21.660303623321774
3125,7.0,151063,21.48535,4.175627,0.58,sphd,73757,19.74778,2.456475,0.5660000000000001,sph,61.63962671510961,305.413338262228,63.085236,313.02942,,337.2917175292969,55.88723,317.9833,1,,19.349985807829597
3126,10.440307,183762,20.548914,6.298838,1.04,sphd,133915,20.830662,2.7470830000000004,1.2674,sph,146.0274158980539,112.65103857165118,135.67193999999998,119.446304,93.72276306152344,107.50174713134766,132.63017,122.63169,2,20.740387290886467,20.59146119371193
3127,18.439089000000006,34746,22.092623,21.092403,0.86,irr,112223,22.79945,5.1084010000000015,1.07,irr,35.23309541989522,18.374689119055734,21.70705,21.987238,2.276991844177246,11.81589412689209,23.554352,19.090021,2,24.77659631238964,22.98883352264086
3128,13.152946,102027,20.067772,5.691506,0.6522,sphd,181400,21.689114,4.4090669999999985,0.91,sphd,227.45275418889923,51.092176053641005,211.1318,63.37729,183.02108764648438,36.88667297363281,214.4276,61.32644300000001,2,20.013747170197444,21.752826286462195
3129,5.0990199999999986,4535,22.977005,10.688395,0.2,irr,124861,22.513065,1.390651,0.97,sph,15.602636833967235,23.920706366243586,16.657923,24.903029999999998,24.273359298706055,1.849488615989685,16.656775,24.884117,2,22.207175288884535,25.00237084379669
3130,9.219544,154626,21.944977,6.733223,1.1,sphd,102027,20.067772,5.691506,0.6522,sphd,40.36539437945305,227.45275418889923,45.377136,208.63803000000001,,208.06785583496094,40.54895,214.84515,1,,19.87448752066004
3133,14.142136,168101,22.224125,7.780963000000002,1.16,irr,148990,22.958626,5.36523,1.43,disk,31.214041252302657,15.869001456445115,28.58398,17.364988,22.579925537109375,11.06406307220459,31.453909000000003,16.35149,2,22.285693736505465,23.06021339284151
3134,7.81025,161333,22.202484,7.671634,1.07,disk,147056,21.749662,2.249587,0.71,sph,31.842444461406625,48.320920624603005,31.908734999999997,47.84151,,60.64775085449219,31.409462,47.244106,1,,21.212963251197774
